clause_id,n_folds_selected,selection_frequency,worst_holdout_gt_hurt,n_folds_holdout_gt_zero,n_folds_holdout_productive,sum_holdout_n_neg,nested_loso_portability_ok
AND::dist_h::high_tail::t0.178418402374::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.237766869366::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.27437890172::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.16058261767::resid_mean::low_tail::t0.085384783149,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.168343108892::resid_mean::low_tail::t0.085384783149,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::low_tail::t0.31636736989::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::low_tail::t0.37743486762::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.009752225876::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.01382009387::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.018842411041::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.028251126409::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.033439475298::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.042462706566::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.049344754219::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.054472866654::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.068742007017::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.086878684163::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.090650629997::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.103480762243::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.112833708525::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.13244125247::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.167795801163::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.177192047238::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.198848778009::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.13244125247::resid_mean::low_tail::t0.079540425539,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.167795801163::resid_mean::low_tail::t0.079540425539,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.177192047238::resid_mean::low_tail::t0.079540425539,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.177192047238::resid_mean::low_tail::t0.085384783149,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.177192047238::resid_mean::low_tail::t0.100639134645,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.198848778009::resid_mean::low_tail::t0.079540425539,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.198848778009::resid_mean::low_tail::t0.085384783149,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.198848778009::resid_mean::low_tail::t0.100639134645,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.198848778009::resid_mean::low_tail::t0.11716138944,1,0.14285714285714285,0,1,1,1,0
AND::abs_ratio_m1::low_tail::t0.305135306716::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.094984064996::abs_log_h::high_tail::t0.215528167039,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.094984064996::abs_log_h::high_tail::t0.256484572589,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.094984064996::abs_log_h::high_tail::t0.373599778116,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.106168339029::abs_log_h::high_tail::t0.215528167039,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.106168339029::abs_log_h::high_tail::t0.256484572589,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.106168339029::abs_log_h::high_tail::t0.373599778116,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.119222932309::abs_log_h::high_tail::t0.215528167039,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.119222932309::abs_log_h::high_tail::t0.256484572589,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.119222932309::abs_log_h::high_tail::t0.373599778116,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.123638028279::abs_log_h::high_tail::t0.215528167039,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.123638028279::abs_log_h::high_tail::t0.256484572589,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.123638028279::abs_log_h::high_tail::t0.373599778116,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.139322012663::abs_log_h::high_tail::t0.215528167039,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.139322012663::abs_log_h::high_tail::t0.256484572589,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.139322012663::abs_log_h::high_tail::t0.373599778116,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.149504659325::abs_log_h::high_tail::t0.373599778116,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.157571278512::abs_log_h::high_tail::t0.373599778116,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.167500352859::abs_log_h::high_tail::t0.373599778116,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.081265720725::abs_log_h::low_tail::t0.006556061492,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.081265720725::abs_log_h::low_tail::t0.011240721121,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.094984064996::abs_log_h::low_tail::t0.006556061492,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.094984064996::abs_log_h::low_tail::t0.011240721121,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.106168339029::abs_log_h::low_tail::t0.006556061492,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.106168339029::abs_log_h::low_tail::t0.011240721121,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.119222932309::abs_log_h::low_tail::t0.006556061492,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.123638028279::abs_log_h::low_tail::t0.006556061492,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.167500352859::abs_log_h::low_tail::t0.002092078794,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.177318483591::abs_log_h::low_tail::t0.002092078794,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.207738675177::abs_log_h::low_tail::t0.002092078794,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.223912622035::abs_log_h::low_tail::t0.002092078794,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.255725756288::abs_log_h::low_tail::t0.002092078794,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.282417529821::abs_log_h::low_tail::t0.002092078794,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.312156414986::abs_log_h::low_tail::t0.002092078794,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.32713779211::abs_log_h::low_tail::t0.002092078794,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.346993145347::abs_log_h::low_tail::t0.002092078794,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.060112200119::dist_h::high_tail::t0.051372823492,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.223912622035::dist_h::high_tail::t0.263115029782,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.223912622035::dist_h::high_tail::t0.28816229105,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.223912622035::dist_h::high_tail::t0.32129355222,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.223912622035::dist_h::high_tail::t0.382863765955,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.223912622035::dist_h::high_tail::t0.413770785928,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.255725756288::dist_h::high_tail::t0.263115029782,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.255725756288::dist_h::high_tail::t0.28816229105,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.255725756288::dist_h::high_tail::t0.32129355222,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.255725756288::dist_h::high_tail::t0.382863765955,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.255725756288::dist_h::high_tail::t0.413770785928,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.282417529821::dist_h::high_tail::t0.413770785928,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.312156414986::dist_h::high_tail::t0.413770785928,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.094984064996::abs_ratio_m1::high_tail::t0.19629239738,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.094984064996::abs_ratio_m1::high_tail::t0.261321467161,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.094984064996::abs_ratio_m1::high_tail::t0.330008682609,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.106168339029::abs_ratio_m1::high_tail::t0.19629239738,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.106168339029::abs_ratio_m1::high_tail::t0.261321467161,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.106168339029::abs_ratio_m1::high_tail::t0.330008682609,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.119222932309::abs_ratio_m1::high_tail::t0.19629239738,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.119222932309::abs_ratio_m1::high_tail::t0.261321467161,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.119222932309::abs_ratio_m1::high_tail::t0.330008682609,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.123638028279::abs_ratio_m1::high_tail::t0.19629239738,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.123638028279::abs_ratio_m1::high_tail::t0.261321467161,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.123638028279::abs_ratio_m1::high_tail::t0.330008682609,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.139322012663::abs_ratio_m1::high_tail::t0.19629239738,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.139322012663::abs_ratio_m1::high_tail::t0.261321467161,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.139322012663::abs_ratio_m1::high_tail::t0.330008682609,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.081265720725::abs_ratio_m1::low_tail::t0.006565406919,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.081265720725::abs_ratio_m1::low_tail::t0.011177772284,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.094984064996::abs_ratio_m1::low_tail::t0.006565406919,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.094984064996::abs_ratio_m1::low_tail::t0.011177772284,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.106168339029::abs_ratio_m1::low_tail::t0.006565406919,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.106168339029::abs_ratio_m1::low_tail::t0.011177772284,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.119222932309::abs_ratio_m1::low_tail::t0.006565406919,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.123638028279::abs_ratio_m1::low_tail::t0.006565406919,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.167500352859::abs_ratio_m1::low_tail::t0.002094268799,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.177318483591::abs_ratio_m1::low_tail::t0.002094268799,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.207738675177::abs_ratio_m1::low_tail::t0.002094268799,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.223912622035::abs_ratio_m1::low_tail::t0.002094268799,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.255725756288::abs_ratio_m1::low_tail::t0.002094268799,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.282417529821::abs_ratio_m1::low_tail::t0.002094268799,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.312156414986::abs_ratio_m1::low_tail::t0.002094268799,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.32713779211::abs_ratio_m1::low_tail::t0.002094268799,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.346993145347::abs_ratio_m1::low_tail::t0.002094268799,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::high_tail::t0.060112200119::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.07383576408::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.081265720725::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.094984064996::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.106168339029::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.119222932309::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.123638028279::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.139322012663::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.149504659325::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.167500352859::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.177318483591::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.207738675177::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.223912622035::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.282417529821::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.312156414986::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.32713779211::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.060112200119::resid_mean::high_tail::t0.079558332264,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.060112200119::resid_mean::high_tail::t0.097416495532,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.060112200119::resid_mean::high_tail::t0.114750804007,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.060112200119::resid_mean::high_tail::t0.126475043595,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.060112200119::resid_mean::high_tail::t0.15199161768,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.060112200119::resid_mean::high_tail::t0.158727165312,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.060112200119::resid_mean::high_tail::t0.173735684156,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.060112200119::resid_mean::high_tail::t0.182504732162,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.060112200119::resid_mean::high_tail::t0.191591151059,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.07383576408::resid_mean::high_tail::t0.126475043595,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.07383576408::resid_mean::high_tail::t0.15199161768,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.07383576408::resid_mean::high_tail::t0.158727165312,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.07383576408::resid_mean::high_tail::t0.173735684156,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.07383576408::resid_mean::high_tail::t0.182504732162,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.07383576408::resid_mean::high_tail::t0.191591151059,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.167500352859::resid_mean::high_tail::t0.336103621125,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.177318483591::resid_mean::high_tail::t0.336103621125,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.207738675177::resid_mean::high_tail::t0.336103621125,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.207738675177::resid_mean::high_tail::t0.345566222072,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.207738675177::resid_mean::high_tail::t0.399225753546,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.223912622035::resid_mean::high_tail::t0.345566222072,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.223912622035::resid_mean::high_tail::t0.399225753546,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.255725756288::resid_mean::high_tail::t0.399225753546,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.282417529821::resid_mean::high_tail::t0.399225753546,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.312156414986::resid_mean::high_tail::t0.399225753546,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.346993145347::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::low_tail::t0.002092078794::dist_h::low_tail::t0.123445839807,1,0.14285714285714285,1,0,0,0,0
AND::abs_log_h::low_tail::t0.002092078794::dist_h::low_tail::t0.130606383085,1,0.14285714285714285,1,0,0,0,0
AND::abs_log_h::low_tail::t0.002092078794::dist_h::low_tail::t0.155146510154,1,0.14285714285714285,1,0,0,0,0
AND::abs_log_h::low_tail::t0.002092078794::dist_h::low_tail::t0.161023157835,1,0.14285714285714285,1,0,0,0,0
AND::abs_log_h::low_tail::t0.002092078794::dist_h::low_tail::t0.172552554309,1,0.14285714285714285,1,0,0,0,0
AND::abs_log_h::low_tail::t0.002092078794::dist_h::low_tail::t0.21648375839,1,0.14285714285714285,1,0,0,0,0
AND::abs_log_h::low_tail::t0.002092078794::dist_h::low_tail::t0.263115029782,1,0.14285714285714285,1,0,0,0,0
AND::abs_log_h::low_tail::t0.002092078794::dist_h::low_tail::t0.28816229105,1,0.14285714285714285,1,0,0,0,0
AND::abs_log_h::low_tail::t0.002092078794::dist_h::low_tail::t0.32129355222,1,0.14285714285714285,1,0,0,0,0
AND::abs_log_h::low_tail::t0.006556061492::dist_h::low_tail::t0.073633573949,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::low_tail::t0.006556061492::dist_h::low_tail::t0.090512289852,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.002092078794::abs_ratio_m1::low_tail::t0.002094268799,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::low_tail::t0.002092078794::abs_ratio_m1::high_tail::t0.002094268799,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::low_tail::t0.05318871811::abs_ratio_m1::high_tail::t0.053836560249,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.002092078794::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.006556061492::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.011240721121::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.014607085707::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.02346460335::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.029823624995::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.036518386379::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.043365155905::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.05318871811::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.06324919872::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.07933967188::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.093921054155::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.107655797899::resid_mean::high_tail::t0.399225753546,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.107655797899::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.118134725839::resid_mean::high_tail::t0.399225753546,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.118134725839::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.142194831371::resid_mean::high_tail::t0.399225753546,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.142194831371::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.168304257095::resid_mean::high_tail::t0.399225753546,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.168304257095::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.188269454241::resid_mean::high_tail::t0.399225753546,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.188269454241::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.215528167039::resid_mean::high_tail::t0.399225753546,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.215528167039::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.188269454241::resid_mean::low_tail::t0.079558332264,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.215528167039::resid_mean::low_tail::t0.079558332264,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.215528167039::resid_mean::low_tail::t0.097416495532,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.215528167039::resid_mean::low_tail::t0.114750804007,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.256484572589::resid_mean::low_tail::t0.114750804007,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::low_tail::t0.256484572589::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::low_tail::t0.373599778116::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::low_tail::t0.002092078794::resid_mean::low_tail::t0.191591151059,1,0.14285714285714285,1,0,0,0,0
AND::abs_log_h::low_tail::t0.002092078794::resid_mean::low_tail::t0.205431349576,1,0.14285714285714285,1,0,0,0,0
AND::abs_log_h::low_tail::t0.002092078794::resid_mean::low_tail::t0.217932233214,1,0.14285714285714285,1,0,0,0,0
AND::abs_log_h::low_tail::t0.002092078794::resid_mean::low_tail::t0.233462367207,1,0.14285714285714285,1,0,0,0,0
AND::abs_log_h::low_tail::t0.002092078794::resid_mean::low_tail::t0.280419120193,1,0.14285714285714285,1,0,0,0,0
AND::abs_log_h::low_tail::t0.002092078794::resid_mean::low_tail::t0.306549593806,1,0.14285714285714285,1,0,0,0,0
AND::abs_log_h::low_tail::t0.002092078794::resid_mean::low_tail::t0.317172974348,1,0.14285714285714285,1,0,0,0,0
AND::dist_h::low_tail::t0.073633573949::abs_ratio_m1::low_tail::t0.006565406919,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::low_tail::t0.090512289852::abs_ratio_m1::low_tail::t0.006565406919,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::low_tail::t0.123445839807::abs_ratio_m1::low_tail::t0.002094268799,1,0.14285714285714285,1,0,0,0,0
AND::dist_h::low_tail::t0.130606383085::abs_ratio_m1::low_tail::t0.002094268799,1,0.14285714285714285,1,0,0,0,0
AND::dist_h::low_tail::t0.155146510154::abs_ratio_m1::low_tail::t0.002094268799,1,0.14285714285714285,1,0,0,0,0
AND::dist_h::low_tail::t0.161023157835::abs_ratio_m1::low_tail::t0.002094268799,1,0.14285714285714285,1,0,0,0,0
AND::dist_h::low_tail::t0.172552554309::abs_ratio_m1::low_tail::t0.002094268799,1,0.14285714285714285,1,0,0,0,0
